Date,AAPL,^GSPC
2021-09-07,153.10365295410156,4520.02978515625
2021-09-08,151.55979919433594,4514.06982421875
2021-09-09,150.54360961914062,4493.27978515625
2021-09-10,145.56033325195312,4458.580078125
2021-09-13,146.12705993652344,4468.72998046875
2021-09-14,144.7297821044922,4443.0498046875
2021-09-15,145.61895751953125,4480.7001953125
2021-09-16,145.3844451904297,4473.75
2021-09-17,142.71693420410156,4432.990234375
2021-09-20,139.6683349609375,4357.72998046875
2021-09-21,140.1470947265625,4354.18994140625
2021-09-22,142.5117645263672,4395.64013671875
2021-09-23,143.46932983398438,4448.97998046875
2021-09-24,143.5572509765625,4455.47998046875
2021-09-27,142.04273986816406,4443.10986328125
2021-09-28,138.6619110107422,4352.6298828125
2021-09-29,139.5608673095703,4359.4599609375
2021-09-30,138.2613067626953,4307.5400390625
2021-10-01,139.385009765625,4357.0400390625
2021-10-04,135.95530700683594,4300.4599609375
2021-10-05,137.88026428222656,4345.72021484375
2021-10-06,138.7498779296875,4363.5498046875
2021-10-07,140.01034545898438,4399.759765625
2021-10-08,139.62925720214844,4391.33984375
2021-10-11,139.54132080078125,4361.18994140625
2021-10-12,138.2710723876953,4350.64990234375
2021-10-13,137.68484497070312,4363.7998046875
2021-10-14,140.46957397460938,4438.259765625
2021-10-15,141.52487182617188,4471.3701171875
2021-10-18,143.19570922851562,4486.4599609375
2021-10-19,145.35513305664062,4519.6298828125
2021-10-20,145.84371948242188,4536.18994140625
2021-10-21,146.0586700439453,4549.77978515625
2021-10-22,145.28675842285156,4544.89990234375
2021-10-25,145.23789978027344,4566.47998046875
2021-10-26,145.90234375,4574.7900390625
2021-10-27,145.44313049316406,4551.68017578125
2021-10-28,149.0779266357422,4596.419921875
2021-10-29,146.371337890625,4605.3798828125
2021-11-01,145.55056762695312,4613.669921875
2021-11-02,146.5863037109375,4630.64990234375
2021-11-03,148.0226593017578,4660.56982421875
2021-11-04,147.5048065185547,4680.06005859375
2021-11-05,148.03323364257812,4697.52978515625
2021-11-08,147.21121215820312,4701.7001953125
2021-11-09,147.57327270507812,4685.25
2021-11-10,144.74534606933594,4646.7099609375
2021-11-11,144.69638061523438,4649.27001953125
2021-11-12,146.77085876464844,4682.85009765625
2021-11-15,146.78067016601562,4682.7998046875
2021-11-16,147.7592315673828,4700.89990234375
2021-11-17,150.19577026367188,4688.669921875
2021-11-18,154.4817352294922,4704.5400390625
2021-11-19,157.104248046875,4697.9599609375
2021-11-22,157.56417846679688,4682.93994140625
2021-11-23,157.94577026367188,4690.7001953125
2021-11-24,158.46441650390625,4701.4599609375
2021-11-26,153.4445037841797,4594.6201171875
2021-11-29,156.8009033203125,4655.27001953125
2021-11-30,161.75230407714844,4567.0
2021-12-01,161.23367309570312,4513.0400390625
2021-12-02,160.24534606933594,4577.10009765625
2021-12-03,158.36656188964844,4538.43017578125
2021-12-06,161.77188110351562,4591.669921875
2021-12-07,167.50611877441406,4686.75
2021-12-08,171.32240295410156,4701.2099609375
2021-12-09,170.81356811523438,4667.4501953125
2021-12-10,175.59860229492188,4712.02001953125
2021-12-13,171.96823120117188,4668.97021484375
2021-12-14,170.58853149414062,4634.08984375
2021-12-15,175.4518585205078,4709.85009765625
2021-12-16,168.56292724609375,4668.669921875
2021-12-17,167.46688842773438,4620.64013671875
2021-12-20,166.10679626464844,4568.02001953125
2021-12-21,169.27723693847656,4649.22998046875
2021-12-22,171.87037658691406,4696.56005859375
2021-12-23,172.4966583251953,4725.7900390625
2021-12-27,176.45973205566406,4791.18994140625
2021-12-28,175.4420623779297,4786.35009765625
2021-12-29,175.53012084960938,4793.06005859375
2021-12-30,174.3754425048828,4778.72998046875
2021-12-31,173.75897216796875,4766.18017578125
2022-01-03,178.10366821289062,4796.56005859375
2022-01-04,175.84326171875,4793.5400390625
2022-01-05,171.16583251953125,4700.580078125
2022-01-06,168.30850219726562,4696.0498046875
2022-01-07,168.47483825683594,4677.02978515625
2022-01-10,168.49441528320312,4670.2900390625
2022-01-11,171.32240295410156,4713.06982421875
2022-01-12,171.76275634765625,4726.35009765625
2022-01-13,168.49441528320312,4659.02978515625
2022-01-14,169.3555145263672,4662.85009765625
2022-01-18,166.15573120117188,4577.10986328125
2022-01-19,162.662353515625,4532.759765625
2022-01-20,160.97926330566406,4482.72998046875
2022-01-21,158.92431640625,4397.93994140625
2022-01-24,158.15126037597656,4410.1298828125
2022-01-25,156.3507843017578,4356.4501953125
2022-01-26,156.26271057128906,4349.93017578125
2022-01-27,155.80276489257812,4326.509765625
2022-01-28,166.67434692382812,4431.85009765625
2022-01-31,171.02882385253906,4515.5498046875
2022-02-01,170.8625030517578,4546.5400390625
2022-02-02,172.06610107421875,4589.3798828125
2022-02-03,169.18917846679688,4477.43994140625
2022-02-04,168.90505981445312,4500.52978515625
2022-02-07,168.1898193359375,4483.8701171875
2022-02-08,171.29568481445312,4521.5400390625
2022-02-09,172.71641540527344,4587.18017578125
2022-02-10,168.64051818847656,4504.080078125
2022-02-11,165.23086547851562,4418.64013671875
2022-02-14,165.46604919433594,4401.669921875
2022-02-15,169.29696655273438,4471.06982421875
2022-02-16,169.0618133544922,4475.009765625
2022-02-17,165.46604919433594,4380.259765625
2022-02-18,163.91798400878906,4348.8701171875
2022-02-22,160.99818420410156,4304.759765625
2022-02-23,156.83409118652344,4225.5
2022-02-24,159.4501495361328,4288.7001953125
2022-02-25,161.51751708984375,4384.64990234375
2022-02-28,161.78201293945312,4373.93994140625
2022-03-01,159.9008331298828,4306.259765625
2022-03-02,163.19288635253906,4386.5400390625
2022-03-03,162.86956787109375,4363.490234375
2022-03-04,159.87144470214844,4328.8701171875
2022-03-07,156.07968139648438,4201.08984375
2022-03-08,154.25726318359375,4170.7001953125
2022-03-09,159.65585327148438,4277.8798828125
2022-03-10,155.31544494628906,4259.52001953125
2022-03-11,151.60205078125,4204.31005859375
2022-03-14,147.57510375976562,4173.10986328125
2022-03-15,151.95477294921875,4262.4501953125
2022-03-16,156.36380004882812,4357.85986328125
2022-03-17,157.3730010986328,4411.669921875
2022-03-18,160.66502380371094,4463.1201171875
2022-03-21,162.03677368164062,4461.18017578125
2022-03-22,165.40724182128906,4511.60986328125
2022-03-23,166.76913452148438,4456.240234375
2022-03-24,170.55108642578125,4520.16015625
2022-03-25,171.18792724609375,4543.06005859375
2022-03-28,172.05015563964844,4575.52001953125
2022-03-29,175.34226989746094,4631.60009765625
2022-03-30,174.17628479003906,4602.4501953125
2022-03-31,171.0801544189453,4530.41015625
2022-04-01,170.78623962402344,4545.85986328125
2022-04-04,174.832763671875,4582.64013671875
2022-04-05,171.5210723876953,4525.1201171875
2022-04-06,168.35635375976562,4481.14990234375
2022-04-07,168.66012573242188,4500.2099609375
2022-04-08,166.65155029296875,4488.27978515625
2022-04-11,162.39927673339844,4412.52978515625
2022-04-12,164.2706756591797,4397.4501953125
2022-04-13,166.9552459716797,4446.58984375
2022-04-14,161.94857788085938,4392.58984375
2022-04-18,161.73301696777344,4391.68994140625
2022-04-19,164.01593017578125,4462.2099609375
2022-04-20,163.84938049316406,4459.4501953125
2022-04-21,163.0557403564453,4393.66015625
2022-04-22,158.51931762695312,4271.77978515625
2022-04-25,159.5872802734375,4296.1201171875
2022-04-26,153.63018798828125,4175.2001953125
2022-04-27,153.40487670898438,4183.9599609375
2022-04-28,160.33197021484375,4287.5
2022-04-29,154.46304321289062,4131.93017578125
2022-05-02,154.7667694091797,4155.3798828125
2022-05-03,156.2560272216797,4175.47998046875
2022-05-04,162.66383361816406,4300.169921875
2022-05-05,153.60081481933594,4146.8701171875
2022-05-06,154.32691955566406,4123.33984375
2022-05-09,149.2049102783203,3991.239990234375
2022-05-10,151.6089324951172,4001.050048828125
2022-05-11,143.74932861328125,3935.179931640625
2022-05-12,139.88330078125,3930.080078125
2022-05-13,144.3478546142578,4023.889892578125
2022-05-16,142.8073272705078,4008.010009765625
2022-05-17,146.43789672851562,4088.85009765625
2022-05-18,138.1759796142578,3923.679931640625
2022-05-19,134.77113342285156,3900.7900390625
2022-05-20,135.00660705566406,3901.360107421875
2022-05-23,140.42298889160156,3973.75
2022-05-24,137.72463989257812,3941.47998046875
2022-05-25,137.8816375732422,3978.72998046875
2022-05-26,141.08041381835938,4057.840087890625
2022-05-27,146.8303680419922,4158.240234375
2022-05-31,146.04537963867188,4132.14990234375
2022-06-01,145.91783142089844,4101.22998046875
2022-06-02,148.37091064453125,4176.81982421875
2022-06-03,142.65036010742188,4108.5400390625
2022-06-06,143.39610290527344,4121.43017578125
2022-06-07,145.91783142089844,4160.68017578125
2022-06-08,145.18190002441406,4115.77001953125
2022-06-09,139.96180725097656,4017.820068359375
2022-06-10,134.55528259277344,3900.860107421875
2022-06-13,129.40382385253906,3749.6298828125
2022-06-14,130.26731872558594,3735.47998046875
2022-06-15,132.8871612548828,3789.989990234375
2022-06-16,127.6180191040039,3666.77001953125
2022-06-17,129.08985900878906,3674.840087890625
2022-06-21,133.31893920898438,3764.7900390625
2022-06-22,132.8086700439453,3759.889892578125
2022-06-23,135.67385864257812,3795.72998046875
2022-06-24,139.00022888183594,3911.739990234375
2022-06-27,139.00022888183594,3900.110107421875
2022-06-28,134.8594512939453,3821.550048828125
2022-06-29,136.61582946777344,3818.830078125
2022-06-30,134.15296936035156,3785.3798828125
2022-07-01,136.3214569091797,3825.330078125
2022-07-05,138.902099609375,3831.389892578125
2022-07-06,140.23654174804688,3845.080078125
2022-07-07,143.60215759277344,3902.6201171875
2022-07-08,144.27920532226562,3899.3798828125
2022-07-11,142.14996337890625,3854.429931640625
2022-07-12,143.121337890625,3818.800048828125
2022-07-13,142.75830078125,3801.780029296875
2022-07-14,145.68235778808594,3790.3798828125
2022-07-15,147.3504180908203,3863.159912109375
2022-07-18,144.30865478515625,3830.85009765625
2022-07-19,148.16485595703125,3936.68994140625
2022-07-20,150.16653442382812,3959.89990234375
2022-07-21,152.43316650390625,3998.949951171875
2022-07-22,151.19683837890625,3961.6298828125
2022-07-25,150.07821655273438,3966.840087890625
2022-07-26,148.75355529785156,3921.050048828125
2022-07-27,153.8461456298828,4023.610107421875
2022-07-28,154.39561462402344,4072.429931640625
2022-07-29,159.45870971679688,4130.2900390625
2022-08-01,158.4774932861328,4118.6298828125
2022-08-02,157.00564575195312,4091.18994140625
2022-08-03,163.01075744628906,4155.169921875
2022-08-04,162.69676208496094,4151.93994140625
2022-08-05,162.47076416015625,4145.18994140625
2022-08-08,161.99913024902344,4140.06005859375
2022-08-09,162.04823303222656,4122.47021484375
2022-08-10,166.29299926757812,4210.240234375
2022-08-11,165.5561065673828,4207.27001953125
2022-08-12,169.10324096679688,4280.14990234375
2022-08-15,170.1742706298828,4297.14013671875
2022-08-16,170.0170135498047,4305.2001953125
2022-08-17,171.5105743408203,4274.0400390625
2022-08-18,171.11752319335938,4283.740234375
2022-08-19,168.53334045410156,4228.47998046875
2022-08-22,164.65211486816406,4137.990234375
2022-08-23,164.31800842285156,4128.72998046875
2022-08-24,164.6128387451172,4140.77001953125
2022-08-25,167.06927490234375,4199.1201171875
2022-08-26,160.77090454101562,4057.659912109375
2022-08-29,158.56991577148438,4030.610107421875
2022-08-30,156.1428985595703,3986.159912109375
2022-08-31,154.48233032226562,3955.0
2022-09-01,155.20945739746094,3966.85009765625
2022-09-02,153.0968475341797,3924.260009765625
2022-09-06,151.83917236328125,3908.18994140625
2022-09-07,153.24427795410156,3979.8701171875
2022-09-08,151.77040100097656,4006.179931640625
2022-09-09,154.6297607421875,4067.360107421875
2022-09-12,160.58421325683594,4110.41015625
2022-09-13,151.1611785888672,3932.68994140625
2022-09-14,152.60560607910156,3946.010009765625
2022-09-15,149.71678161621094,3901.35009765625
2022-09-16,148.0758819580078,3873.330078125
2022-09-19,151.7900390625,3899.889892578125
2022-09-20,154.16787719726562,3855.929931640625
2022-09-21,151.0432891845703,3789.929931640625
2022-09-22,150.08035278320312,3757.989990234375
2022-09-23,147.81056213378906,3693.22998046875
2022-09-26,148.1446533203125,3655.0400390625
2022-09-27,149.11740112304688,3647.2900390625
2022-09-28,147.23080444335938,3719.0400390625
2022-09-29,139.99899291992188,3640.469970703125
2022-09-30,135.79354858398438,3585.6201171875
2022-10-03,139.96949768066406,3678.429931640625
2022-10-04,143.55596923828125,3790.929931640625
2022-10-05,143.8507537841797,3783.280029296875
2022-10-06,142.89761352539062,3744.52001953125
2022-10-07,137.650634765625,3639.659912109375
2022-10-10,137.9748992919922,3612.389892578125
2022-10-11,136.55992126464844,3588.840087890625
2022-10-12,135.93109130859375,3577.030029296875
2022-10-13,140.50013732910156,3669.909912109375
2022-10-14,135.97039794921875,3583.070068359375
2022-10-17,139.93020629882812,3677.949951171875
2022-10-18,141.24688720703125,3719.97998046875
2022-10-19,141.35496520996094,3695.159912109375
2022-10-20,140.8931427001953,3665.780029296875
2022-10-21,144.7056121826172,3752.75
2022-10-24,146.84765625,3797.340087890625
2022-10-25,149.6873016357422,3859.110107421875
2022-10-26,146.7493896484375,3830.60009765625
2022-10-27,142.27859497070312,3807.300048828125
2022-10-28,153.02809143066406,3901.06005859375
2022-10-31,150.66989135742188,3871.97998046875
2022-11-01,148.02674865722656,3856.10009765625
2022-11-02,142.50457763671875,3759.68994140625
2022-11-03,136.46168518066406,3719.889892578125
2022-11-04,136.19598388671875,3770.550048828125
2022-11-07,136.7274169921875,3806.800048828125
2022-11-08,137.29827880859375,3828.110107421875
2022-11-09,132.7413787841797,3748.570068359375
2022-11-10,144.5519256591797,3956.3701171875
2022-11-11,147.3372802734375,3992.929931640625
2022-11-14,145.939697265625,3957.25
2022-11-15,147.6719207763672,3991.72998046875
2022-11-16,146.44163513183594,3958.7900390625
2022-11-17,148.34120178222656,3946.56005859375
2022-11-18,148.9021759033203,3965.340087890625
2022-11-21,145.6739501953125,3949.93994140625
2022-11-22,147.8096923828125,4003.580078125
2022-11-23,148.68568420410156,4027.260009765625
2022-11-25,145.7723846435547,4026.1201171875
2022-11-28,141.94378662109375,3963.93994140625
2022-11-29,138.94190979003906,3957.6298828125
2022-11-30,145.6936492919922,4080.110107421875
2022-12-01,145.96922302246094,4076.570068359375
2022-12-02,145.47711181640625,4071.699951171875
2022-12-05,144.31578063964844,3998.840087890625
2022-12-06,140.65444946289062,3941.260009765625
2022-12-07,138.71554565429688,3933.919921875
2022-12-08,140.39854431152344,3963.510009765625
2022-12-09,139.91629028320312,3934.3798828125
2022-12-12,142.2095184326172,3990.56005859375
2022-12-13,143.1740264892578,4019.64990234375
2022-12-14,140.94972229003906,3995.320068359375
2022-12-15,134.34564208984375,3895.75
2022-12-16,132.38699340820312,3852.360107421875
2022-12-19,130.28079223632812,3817.659912109375
2022-12-20,130.21189880371094,3821.6201171875
2022-12-21,133.31219482421875,3878.43994140625
2022-12-22,130.1430206298828,3822.389892578125
2022-12-23,129.7788543701172,3844.820068359375
2022-12-27,127.97773742675781,3829.25
2022-12-28,124.05072021484375,3783.219970703125
2022-12-29,127.56436920166016,3849.280029296875
2022-12-30,127.87931060791016,3839.5
2023-01-03,123.09602355957031,3824.139892578125
2023-01-04,124.36565399169922,3852.969970703125
2023-01-05,123.04680633544922,3808.10009765625
2023-01-06,127.57418823242188,3895.080078125
2023-01-09,128.09584045410156,3892.090087890625
2023-01-10,128.66668701171875,3919.25
2023-01-11,131.3831329345703,3969.610107421875
2023-01-12,131.3043975830078,3983.169921875
